term,estimate,std.error,statistic,p.value,conf.low,conf.high,tiempo_evento,outcome,etiqueta,rol,buffer_m
fixest::tiempo_evento::5:tratada,-48.26504694226691,31.83942654226221,-1.5158893291687299,0.1297216630150699,-110.71086480746183,14.180770922928005,5,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,500
fixest::tiempo_evento::6:tratada,-65.37709680604564,49.48139711661152,-1.3212459755728632,0.18658607941590968,-162.42364090626373,31.669447294172443,6,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,500
fixest::tiempo_evento::7:tratada,-49.70280340092557,42.98270217523984,-1.1563443172625112,0.24769269489647913,-134.00363048479923,34.5980236829481,7,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,500
fixest::tiempo_evento::8:tratada,-67.31775022166352,56.772399699980745,-1.1857478383406497,0.23587727699781294,-178.66394317929445,44.02844273596742,8,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,500
fixest::tiempo_evento::9:tratada,-72.5761087221442,72.79744063394756,-0.9969596195982178,0.3189171502760967,-215.35178694756115,70.19956950327276,9,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,500
fixest::tiempo_evento::10:tratada,35.66186439283617,106.92556964257774,0.3335204527040988,0.7387800210435458,-174.04840278706433,245.3721315727367,10,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,500
fixest::tiempo_evento::-9:tratada,85.42177910730712,69.62789374870992,1.2268327319450163,0.22004475957015418,-51.13755136925735,221.98110958387159,-9,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::-8:tratada,60.48402016191112,48.04540924805892,1.2588928080439805,0.2082311203523285,-33.746159240995624,154.71419956481787,-8,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::-7:tratada,40.7333333335004,47.79636002567447,0.8522266823586552,0.3942008505395783,-53.00839247367827,134.47505914067906,-7,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::-6:tratada,23.029367453355693,33.552000323998044,0.6863783747904877,0.4925623076840716,-42.77527568191853,88.83401058862991,-6,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::-5:tratada,32.490988146835534,37.048519913362306,0.8769847816543137,0.38061109295945084,-40.171285578917704,105.15326187258877,-5,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::-4:tratada,28.903664008138136,31.03446325347948,0.9313408700534737,0.35180126592933225,-31.963400833575875,89.77072884985215,-4,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::-3:tratada,-5.740797053136564,19.703153021993938,-0.29136438450883034,0.7708059808044971,-44.384065434504805,32.902471328231684,-3,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::-2:tratada,-44.830181677056444,22.495079734683667,-1.992888320726233,0.046423352220136944,-88.949181437009,-0.711181917103886,-2,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
NA,0,NA,NA,NA,0,0,-1,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::0:tratada,76.99079428399688,53.715290389269086,1.4333124465315676,0.1519409867325672,-28.359571740090047,182.3411603080838,0,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::1:tratada,98.01532070474349,52.85667699121804,1.854360248962083,0.06384992205669922,-5.65106976783207,201.68171117731904,1,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::2:tratada,107.24342804937936,53.410205534431874,2.0079201526427926,0.04479988694072634,2.4914168120316447,211.99543928672708,2,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::3:tratada,144.86031350414,76.82975015453229,1.8854716202092778,0.05952595970595084,-5.823825810056178,295.5444528183362,3,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::4:tratada,54.26577766717077,32.98316688428643,1.645256741341706,0.10009022171687174,-10.423227618134192,118.95478295247572,4,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::5:tratada,22.101855544637235,33.31687850203472,0.6633831420697902,0.5071695386195736,-43.24164943379971,87.44536052307417,5,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::6:tratada,-15.542143015252297,39.46303463309024,-0.39384054368236593,0.6937450828197098,-92.93994004639009,61.855654015885506,6,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::7:tratada,-30.96104741317711,26.009293825265395,-1.1903840073928338,0.23405133747598766,-81.97238151679264,20.050286690438416,7,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::8:tratada,-33.24257505247944,34.98981752895423,-0.9500642586938632,0.3422062301316776,-101.86717071375031,35.382020608791436,8,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::9:tratada,-35.58779217888147,41.377784398363595,-0.8600700278260645,0.38986415574784505,-116.74093684296032,45.56535248519738,9,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
fixest::tiempo_evento::10:tratada,4.260812008571342,60.27192141001855,0.070693150457007,0.9436497690164586,-113.94889951872506,122.47052353586776,10,n_infracciones_velocidad,Infracciones de velocidad,mecanismo,1000
