anio,id_ubicacion_anual,x_utm,y_utm,n_registros,ids,tipos,calle1,calle2,anio_anterior,anio_actual,distancia_anterior_m,id_anterior,ids_anterior,tipos_anterior
2023,2023_480661_2145978,480660.9939688194,2145978.3235605294,2,BCFC002 | BFCF001,radar fijo,José María Izazaga Y,José María Pino Suárez,2022,2023,0,2022_480661_2145978,BCFC002 | BFCF001,radar fijo
2023,2023_480852_2150425,480852.4829398144,2150425.3956408612,1,JFCF035,radar fijo,Eje 5 Sur Y ,Anillo Periférico Oriente,2022,2023,0,2022_480852_2150425,JFCF027 | JFCF035,radar fijo
2023,2023_481081_2139219,481080.8376463651,2139218.869400922,3,BFCF007 | BFCF008 | BFCF021,radar fijo,Insurgentes Buenavista Y,Eje 1 Norte,2022,2023,0,2022_481081_2139219,BFCF007 | BFCF008 | BFCF021,radar fijo
2023,2023_481509_2145758,481508.7829218684,2145757.569784808,1,,radar móvil,Eje 3 Sur Av. Baja California Y,Choapan Direccion Poniente,2022,2023,0,2022_481509_2145758,,radar móvil
2023,2023_481774_2147466,481774.2660470466,2147466.307490003,1,003-SSC-CUH-FC-124.22,radar fijo,Burdeos,Leija,2022,2023,35.38355726284576,2022_481740_2147456,BFCF026,radar fijo
2023,2023_482100_2139072,482099.5930145589,2139072.4395822664,1,,radar móvil,Miguel Angel De Quevedo Y ,Calle Delta,2022,2023,0,2022_482100_2139072,,radar móvil
2023,2023_482101_2139070,482100.64114490343,2139070.2255005813,1,,radar móvil,Alfredo Robles Dominguez Sentido Poniente ,-,2022,2023,0,2022_482101_2139070,,radar móvil
2023,2023_482101_2139071,482100.6422351752,2139071.3320239643,1,,radar móvil,Miguel Ángel De Quevedo Y ,Calle Delta Dirección Oriente,2022,2023,0,2022_482101_2139071,,radar móvil
2023,2023_482120_2152878,482119.53538082755,2152877.513607224,1,,radar móvil,Eje 3 Norte Av. Cuitlahuac Y  ,Calle Piñon Sentido Poniente,2022,2023,0,2022_482120_2152878,RVEM005,radar móvil
2023,2023_482638_2149909,482638.28820150794,2149909.2727574455,1,,radar móvil,Ribera De San Cosme Y,Virginia Fabregas Direccion Oriente,2022,2023,0,2022_482638_2149909,RVEM004,radar móvil
2023,2023_482792_2150998,482791.9494018213,2150997.9577649888,1,VVEF009 ,radar fijo,"Circuito Bicentenario,Instituto Técnico Industrial Y",Calle Eligio Ancona,2022,2023,817.0859564856246,2022_483252_2150323,VVEF001,radar fijo
2023,2023_483134_2157480,483133.6831731268,2157479.8608000493,1,RVEF023,radar fijo,Eje 2 Nte. Manuel González Y,Calle General Ignacio Zaragoza,2022,2023,0,2022_483134_2157480,RVEF023,radar fijo
2023,2023_483154_2149748,483153.53269181866,2149748.3373035477,1,,radar móvil,Av. Ribera De San Cosme Sentido Poniente  ,-,2022,2023,0,2022_483154_2149748,,radar móvil
2023,2023_483252_2149723,483252.1801188704,2149722.7952807476,1,,radar móvil,Ribera De San Cosme Y ,Jaime Torres Bodet Sentido Poniente,2022,2023,0,2022_483252_2149723,RVEM008,radar móvil
2023,2023_483252_2150323,483252.4215946765,2150322.9801209937,1,VVEF001 ,radar fijo,Av. 608 Y,Av.508,2022,2023,0,2022_483252_2150323,VVEF001,radar fijo
2023,2023_483259_2153236,483258.58781177,2153236.377825999,1,023-SSC-AZC-FC-124.182,radar fijo,Calle C,Calle B,2022,2023,67.03735466718271,2022_483325_2153247,VVEF031,radar fijo
2023,2023_483655_2149947,483655.46545055846,2149947.0526854345,1,,radar móvil,Av. Revolucion  Sentido Norte ,-,2022,2023,0,2022_483655_2149947,,radar móvil
2023,2023_483656_2149563,483656.16782172455,2149563.084271439,1,,radar móvil,Ribera De San Cosme Y ,Puente De Alvarado Sentido Oriente,2022,2023,0,2022_483656_2149563,,radar móvil
2023,2023_483662_2147898,483662.2313940677,2147897.9328471995,1,VVEF012 ,radar fijo,Avenida Chapultepec Y,Guaymas,2022,2023,1451.1387757561401,2022_485107_2148035,JFCF022,radar fijo
2023,2023_483990_2138835,483989.94424220757,2138834.9857656844,1,,radar móvil,Miguel Angel De Quevedo Y,Calle Inglaterra Direccion Oriente,2022,2023,0,2022_483990_2138835,RVEM012,radar móvil
2023,2023_484082_2157036,484082.4456469119,2157035.7375691184,1,029-SSC-GAM-FC-124.230,radar fijo,Margarita Maza De Juárez,Av. Miguel Othon De Mendizabal Ote.,2022,2023,54.51165532901145,2022_484080_2157090,VVEF003,radar fijo
2023,2023_484215_2155548,484214.5770330613,2155547.908276803,1,034-SSC-GAM-EV-119.14,radar fijo,Norte 31-A,Norte 23-A,2022,2023,21.848056118460608,2022_484232_2155535,RVEF008,radar fijo
2023,2023_484232_2155535,484231.93223760696,2155534.636712037,1,RVEF008,radar fijo,Eje 1 Nte. José Antonio Alzáte Y ,Naranjo,2022,2023,0,2022_484232_2155535,RVEF008,radar fijo
2023,2023_484293_2149135,484293.4171329021,2149135.3514153054,1,011-SSC-CUH-FC-124.86,radar fijo,Ignacio Mariscal,Tomás Alva Edison,2022,2023,767.4907692033444,2022_483656_2149563,,radar móvil
2023,2023_484311_2145854,484311.3241975992,2145853.5162685877,3,BFCF003 | BFCF017 | BFCF018,radar fijo,Eje 3 Sur (Dr. Morones Prieto) Y,Dr. José Ma. Vértiz,2022,2023,0,2022_484311_2145854,BCFC003 | BFCF017 | BFCF018,radar fijo
2023,2023_484638_2151351,484638.4048130572,2151350.970706135,1,VVEF006,radar fijo,Circuito Bicentenario Av. Río Consulado Y,Avenida Congreso De La Unión,2022,2023,0,2022_484638_2151351,VVEF006,radar fijo
2023,2023_484776_2151318,484775.7907100563,2151318.2889615246,1,JFCF010,radar fijo,Eje 4 Pte. Av. Revolución Y,Av. Barranca Del Muerto,2022,2023,0,2022_484776_2151318,JFCF010,radar fijo
2023,2023_484811_2152819,484810.5988130709,2152818.746455701,1,RVEF034,radar fijo,Av. Revolución Y,Calle 13,2022,2023,0,2022_484811_2152819,RVEF034,radar fijo
2023,2023_484813_2145756,484812.7881259865,2145755.9242155706,1,009-SSC-CUH-EV-124.70,radar fijo,José Peón Contreras,Toribio Medina,2022,2023,125.82568451797175,2022_484814_2145882,RVEF021,radar fijo
2023,2023_484877_2150049,484877.45224910794,2150048.9073517825,1,VVEF008,radar fijo,Av. Oceanía Y ,Pablo R. Sidar,2022,2023,0,2022_484877_2150049,VVEF008,radar fijo
2023,2023_484945_2134807,484944.5167967457,2134807.4085839503,1,007-SSC-COY-EV-124.54,radar fijo,Hidalgo ,Tlamanalco,2022,2023,1429.6503481068316,2022_485362_2136175,,radar móvil
2023,2023_484953_2154706,484952.7772225956,2154706.261428001,1,033-SSC-GAM-EV-119.6,radar fijo,Boyaca,Salama,2022,2023,29.967357031614576,2022_484972_2154684,VVEF033,radar fijo
2023,2023_485107_2148035,485106.8579642713,2148035.2566221436,1,JFCF022,radar fijo,Eje Central Lázaro Cárdenas Y ,Avenida Hidalgo,2022,2023,0,2022_485107_2148035,JFCF022,radar fijo
2023,2023_485112_2145898,485111.9757094823,2145898.086176029,1,032-SSC-CUH-EV-124.254,radar fijo,Simón Bolivar,José María Bustillos,2022,2023,69.49755727650039,2022_485181_2145907,VVEF005,radar fijo
2023,2023_485181_2145907,485180.8785617652,2145907.1585194245,1,VVEF005,radar fijo,Av. Ejército Nacional Y,Calle Luis Vives,2022,2023,0,2022_485181_2145907,VVEF005,radar fijo
2023,2023_485304_2149977,485304.2230727506,2149977.393897573,3,BFCF005 | BFCF006 | BFCF016,radar fijo,Eje 1 Norte Mosqueta - Paseo De La Reforma Y,Eje Central Lázaro Cárdenas,2022,2023,0,2022_485304_2149977,BFCF005 | BFCF006 | BFCF016,radar fijo
2023,2023_485311_2137210,485311.3676919761,2137210.303271821,1,RVEF012,radar fijo,Circuito Bicentenario Av. Río Consulado Y ,Cantón,2022,2023,0,2022_485311_2137210,RVEF012,radar fijo
2023,2023_485357_2152602,485357.1978931763,2152601.5680331606,1,010-SSC-GAM-EV-124.78,radar fijo,Debussy,Meyeber,2022,2023,588.1641111026624,2022_484811_2152819,RVEF034,radar fijo
2023,2023_485362_2136175,485361.62667267147,2136174.8585717916,1,,radar móvil,Calzada De Tlalpan Y ,Calle Elvira Dirección Norte,2022,2023,0,2022_485362_2136175,,radar móvil
2023,2023_485367_2143347,485367.4071642836,2143347.3398127854,1,,radar móvil,Calzada De Tlalpan Y,Calle Elvira Direccion Norte,2022,2023,0,2022_485367_2143347,RVEM007,radar móvil
2023,2023_485399_2149952,485398.883502703,2149951.977500506,1,BFCF019,radar fijo,Eje 1 Poniente Guerrero Y ,Eje 2 Norte Manuel González,2022,2023,0,2022_485399_2149952,BFCF019,radar fijo
2023,2023_485473_2150577,485473.0737431347,2150577.1100179497,1,JFCF007,radar fijo,Eje Central Lázaro Cárdenas Y,Av. Ricardo Flores Magón,2022,2023,0,2022_485473_2150577,JFCF007 | JFCF015,radar fijo
2023,2023_485482_2136254,485482.4633322804,2136254.121333561,1,006-SSC-COY-EV-124.46,radar fijo,Benito Juárez,Caliz,2022,2023,144.513264819358,2022_485362_2136175,,radar móvil
2023,2023_485489_2151242,485489.24798943463,2151242.3463323778,1,,radar móvil,Eje 2 Norte Manuel Gonzalez Y,Calle Lerdo Dirección Poniente,2022,2023,0,2022_485489_2151242,RVEM001,radar móvil
2023,2023_485530_2151127,485530.3417181585,2151126.602875486,1,024-SSC-CUH-FC-124.190,radar fijo,Esq. Eje Central,Florencio Constantino,2022,2023,47.83213243072261,2022_485488_2151148,JFCF029,radar fijo
2023,2023_485569_2138521,485569.00433039136,2138520.970767858,1,016-SSC-COY-FC-124.126,radar fijo,Calzada Taxqueña,Cerro San Antonio,2022,2023,40.82244886774659,2022_485570_2138562,JFCF013,radar fijo
2023,2023_485570_2138562,485569.51990425173,2138561.7899608333,1,JFCF013,radar fijo,José María Izazaga Y ,Eje Central Lázaro Cárdenas,2022,2023,0,2022_485570_2138562,JFCF013,radar fijo
2023,2023_485571_2138579,485571.42404542194,2138578.8288904596,1,JFCF012,radar fijo,Eje 1 Ote. Andrés Molina Enríquez Y ,Eje 5 Sur Playa Villa Del Mar,2022,2023,0,2022_485571_2138579,JFCF012,radar fijo
2023,2023_485616_2150175,485616.13453553186,2150174.6593402987,1,RVEF016,radar fijo,Eje 5 Av. Montevideo Y,Pulacayo,2022,2023,0,2022_485616_2150175,RVEF016,radar fijo
2023,2023_485937_2154842,485936.667357447,2154842.390125334,1,020-SSC-GAM-FC-124.158,radar fijo,Colector 13,Av. Ricarte,2022,2023,18.9640598939786,2022_485940_2154861,RVEF030,radar fijo
2023,2023_485940_2154187,485939.93392621673,2154186.928864645,1,VVEF007,radar fijo,Av. Paseo De La Reforma E,Ignacio Allende,2022,2023,0,2022_485940_2154187,VVEF007,radar fijo
2023,2023_485940_2154861,485940.14490418363,2154861.032610049,1,RVEF030,radar fijo,Av. Paseo De La Reforma Y,Estela De Luz,2022,2023,0,2022_485940_2154861,RVEF030,radar fijo
2023,2023_485983_2155183,485983.1058379334,2155183.2236255654,2,BFCF010 | BFCF011,radar fijo,Av. Instituto Politécnico Nacional Y,Eje 5 Nte Montevideo,2022,2023,0,2022_485983_2155183,BFCF010 | BFCF011,radar fijo
2023,2023_486046_2147961,486046.46831689065,2147960.8121739198,2,BFCF030 | BFCF031,radar fijo,Eje 9 Sur Miguel Ángel De Quevedo Y,Av. Universidad,2022,2023,0,2022_486046_2147961,BFCF030 | BFCF031,radar fijo
2023,2023_486060_2153568,486059.6368247859,2153568.4134974442,1,035-SSC-GAM-EV-119.22,radar fijo,Pte. 112,Pte. 116,2022,2023,629.9920978783402,2022_485940_2154187,VVEF007,radar fijo
2023,2023_486230_2147701,486230.08932339784,2147700.636394946,1,BFCF035,radar fijo,Circuito Bicentenario Maestro José Vasconcelos Y,Av. Benjamín Franklin,2022,2023,0,2022_486230_2147701,BFCF004 | BFCF035,radar fijo
2023,2023_486356_2142560,486355.65886277374,2142560.381817535,1,JFCF006,radar fijo,Eje 6 Sur Playa Pie De La Cuesta Y ,Eje 1 Ote. Andrés Molina Enríquez,2022,2023,0,2022_486356_2142560,JFCF006,radar fijo
2023,2023_486414_2151409,486414.07463639276,2151408.7136609536,1,,radar móvil,Calzada De Los Misterios Y ,Calle Arrigo Boito Dirección Sur,2022,2023,0,2022_486414_2151409,RVEM002,radar móvil
2023,2023_486887_2152669,486887.2027161789,2152668.819478079,4,BFCF014 | BFCF029 | BFCF033 | BFCF034,radar fijo,Calzada De Misterios Y,Eje 3 Nte Av. Alfredo Robles Domínguez,2022,2023,0,2022_486887_2152669,BFCF014 | BFCF029 | BFCF033 | BFCF034,radar fijo
2023,2023_486906_2150856,486905.7239654484,2150856.4105014415,4,BFCF022 | BFCF023 | BFCF024 | BFCF025,radar fijo,"Eje 1 Oriente Av. Del Trabajo, Eje 2 Norte Canal Del Norte Y",Av. Circunvalación,2022,2023,0,2022_486906_2150856,BFCF022 | BFCF023 | BFCF024 | BFCF025,radar fijo
2023,2023_487430_2145712,487430.19436023873,2145712.068898416,1,VVEF011,radar fijo,Viaducto Río De La Piedad Y ,1Ro. De Mayo,2022,2023,0,2022_487430_2145712,VVEF004,radar fijo
2023,2023_487605_2147477,487605.4703915539,2147477.262024645,1,030-SSC-VCA-EV-124.238,radar fijo,Congreso De La Unión,Sur 103,2022,2023,1393.4020209362698,2022_486230_2147701,BFCF004 | BFCF035,radar fijo
2023,2023_487928_2130260,487928.17292815534,2130259.689974459,1,018-SSC-XOC-FC-124.142,radar fijo,Prol. División Del Norte,And. Tabachines,2022,2023,13.231746267487523,2022_487941_2130256,JFCF008 | JFCF025,radar fijo
2023,2023_488720_2142110,488719.8637480818,2142110.1828828044,1,019-SSC-IZP-EV-124.150,radar fijo,Esq. Eje 6 Sur Trabajadoras Sociales,Geografos,2022,2023,1413.2822078692082,2022_489954_2142799,JVEF010,radar fijo
2023,2023_489192_2148649,489192.2314362317,2148649.1453568065,1,012-SSC-VCA-FC-124.94,radar fijo,Ote. 144,Ote. 146,2022,2023,1501.1832375102697,2022_489838_2147294,VVEF002,radar fijo
2023,2023_489273_2133437,489272.9238442253,2133436.778496281,1,004-SSC-XOC-FC-124.30,radar fijo,Cto. Cuemanco Nte.,Antiguo Canal De Cuemanco,2022,2023,3448.219921370266,2022_487941_2130256,JFCF008 | JFCF025,radar fijo
2023,2023_489714_2153903,489714.32828145596,2153903.308777987,1,014-SSC-GAM-FC-124.110,radar fijo,Río Guadalupe,Eje 5 Norte,2022,2023,114.19359168985517,2022_489734_2153791,JFCF020,radar fijo
2023,2023_489728_2153769,489728.18816007924,2153768.502490768,1,025-SSC-GAM-FC-124.198,radar fijo,Río Guadalupe,Eje 5 Norte,2022,2023,23.214637594044298,2022_489734_2153791,JFCF020,radar fijo
2023,2023_489737_2145363,489736.81670430576,2145362.688766255,1,005-SSC-IZT-FC-124.38,radar fijo,Avena,Añil,2022,2023,1934.0022028853325,2022_489838_2147294,VVEF002,radar fijo
2023,2023_489829_2147305,489828.77018198406,2147304.573338921,1,021-SSC-VCA-FC-124.166,radar fijo,Calle C,Calle B,2022,2023,14.115712605634279,2022_489838_2147294,VVEF002,radar fijo
2023,2023_489838_2147294,489838.16025441815,2147294.033894816,1,VVEF002,radar fijo,Anillo Periférico Y,Embarcadero Del Parque Ecológico De Xochimilco,2022,2023,0,2022_489838_2147294,VVEF002,radar fijo
2023,2023_489953_2142872,489952.5537835009,2142872.17467813,1,JFCF011,radar fijo,Eje 3 Pte. Thiers Y ,Darwin,2022,2023,0,2022_489953_2142872,JFCF011,radar fijo
2023,2023_489954_2142799,489954.0882078002,2142798.700552957,1,JVEF010,radar fijo,Aun/Fernando Alencastre Y,Av. De Los Constituyentes,2022,2023,0,2022_489954_2142799,JVEF010,radar fijo
2023,2023_489967_2142890,489966.8345479591,2142890.358045571,1,015-SSC-IZT-FC-124.118,radar fijo,Coca,Av. Canal De Apatlaco,2022,2023,23.120879849224377,2022_489953_2142872,JFCF011,radar fijo
2023,2023_489971_2147276,489970.53428805375,2147276.3551299525,1,022-SSC-VCA-FC-124.174,radar fijo,Asistencia Pública,Calle 23,2022,2023,40.077294748632504,2022_489936_2147296,RVEF011,radar fijo
2023,2023_490047_2148199,490047.2074097959,2148199.0154452655,1,013-SSC-VCA-EV-124.102,radar fijo,Ote. 176,Ote. 178,2022,2023,909.9166587136898,2022_489936_2147296,RVEF011,radar fijo
2023,2023_490945_2140257,490945.398817397,2140256.8922951436,1,026-SSC-IZP-FC-124.206,radar fijo,José Guadalupe Gómez,Rojo Gómez,2022,2023,2728.2752691377186,2022_489954_2142799,JVEF010,radar fijo
2023,2023_490958_2149247,490957.7433004438,2149246.787605837,1,JVEF008,radar fijo,Aun/Deportivo Israelita/Ing. Zapadores Y,Av. Del Conscripto,2022,2023,0,2022_490958_2149247,JVEF008,radar fijo
2023,2023_491866_2146060,491865.6707786153,2146060.003478987,1,BFCF009,radar fijo,Calz. Gral. Ignacio Zaragoza Y,Viaducto,2022,2023,0,2022_491866_2146060,BFCF009,radar fijo
2023,2023_493791_2142490,493790.9143492955,2142489.920309619,1,JFCF002,radar fijo,Eje 9 Sur Taxqueña Y ,Eje 1 Oriente Canal De Miramontes,2022,2023,0,2022_493791_2142490,JFCF002,radar fijo
2023,2023_493953_2138772,493953.20959948323,2138772.2398529584,1,017-SSC-IZP-EV-124.134,radar fijo,Pensamiento,Pabellón,2022,2023,116.83110286005098,2022_494069_2138759,RVEF013,radar fijo
2023,2023_494044_2138772,494044.06253532675,2138771.7893657773,1,040-SSC-IZP-EV-119.62,radar fijo,Tulipán,Rocío,2022,2023,28.220474614355208,2022_494069_2138759,RVEF013,radar fijo
2023,2023_494069_2138759,494069.3082239816,2138759.1778475577,1,RVEF013,radar fijo,Circuito Bicentenario Calz. Melchor Ocampo Y,Nezahualpilli,2022,2023,0,2022_494069_2138759,RVEF013,radar fijo
2023,2023_494216_2144648,494216.08878485207,2144647.791159215,1,JVEF009,radar fijo,Aun/Gral. Juan Cabral Y ,Batalla De Celaya,2022,2023,0,2022_494216_2144648,JVEF009,radar fijo
2023,2023_494838_2140914,494837.63520902366,2140914.235566915,2,JFCF009 | JFCF016,radar fijo,Eje 6 Sur Av. Luis Méndez Y,Carlos L. Gracidas,2022,2023,0,2022_494838_2140914,JFCF009 | JFCF016,radar fijo
2023,2023_495549_2143864,495548.6729013247,2143863.883962151,1,VVEF035,radar fijo,Eje 1 Nte. Mosqueta Y,Soto,2022,2023,0,2022_495549_2143864,VVEF035,radar fijo
2023,2023_495551_2143842,495551.30304860073,2143841.7749448437,1,001-SSC-IZP-EV-124.6,radar fijo,Av. Telecomunicaciones,Emilio Azcárraga,2022,2023,22.26491232843199,2022_495549_2143864,VVEF035,radar fijo
2023,2023_495560_2143891,495560.3244097342,2143891.1458830303,1,008-SSC-IZP-EV-124.62,radar fijo,Gral. Juan Manuel Torre,Lic. Juan C. Doria,2022,2023,29.647427851961353,2022_495549_2143864,VVEF035,radar fijo
2024,2024_477584_2149415,477584.36504025554,2149414.9793407316,1,028-SSC-MIH-FC-124.222,radar fijo,Periferico Blvrd Manuel Avila Camacho,Juan Racine,2023,2024,0,2023_477584_2149415,028-SSC-MIH-FC-124.222,radar fijo
2024,2024_478763_2145789,478762.86372681696,2145788.555672378,1,072-SSC-MIH-EV-143.190,radar fijo,Sur 128,2A Privada Constituyentes,2023,2024,8.239235747262013,2023_478765_2145797,VVEF010 ,radar fijo
2024,2024_478876_2139592,478875.7153646013,2139591.7429707726,1,037-SSC-AOB-EV-119.38,radar fijo,Barranca Pilares,Rincón Atlamaya,2023,2024,0,2023_478876_2139592,037-SSC-AOB-EV-119.38,radar fijo
2024,2024_478888_2139578,478888.02925513085,2139577.5983030945,1,039-SSC-AOB-EV-119.54,radar fijo,Hermenegildo Galeana,León Felipe,2023,2024,0,2023_478888_2139578,039-SSC-AOB-EV-119.54,radar fijo
2024,2024_479617_2155020,479616.9501869441,2155019.523240142,1,027-SSC-AZC-FC-124.214,radar fijo,Cristobal Colon,Av. 16 De Septiembre,2023,2024,0,2023_479617_2155020,027-SSC-AZC-FC-124.214,radar fijo
2024,2024_479657_2140585,479656.50682262913,2140585.4312539683,1,036-SSC-AOB-EV-119.30,radar fijo,Etna,Calzada De Las Águilas,2023,2024,0,2023_479657_2140585,036-SSC-AOB-EV-119.30,radar fijo
2024,2024_479664_2140578,479664.0604192804,2140578.263556931,1,038-SSC-AOB-EV-119.46,radar fijo,Calzada De Las Aguilas,Cóndor,2023,2024,0,2023_479664_2140578,038-SSC-AOB-EV-119.46,radar fijo
2024,2024_480140_2141055,480139.7774819966,2141054.6059441636,1,055-SSC-BEJ-FC-119.182,radar fijo,Barranca Del Muerto,José María Velasco,2023,2024,19.479406999309976,2023_480140_2141035,JFCF028,radar fijo
2024,2024_480154_2153182,480154.14502876386,2153181.8866764423,1,002-SSC-AZC-EV-124.14,radar fijo,Camino A Nextengo,Aquiles Elourdy,2023,2024,0,2023_480154_2153182,002-SSC-AZC-EV-124.14,radar fijo
2024,2024_480469_2143993,480468.7038187202,2143993.323264742,1,067-SSC-BEJ-EV-143.150,radar fijo,Calle 13,Calle 15,2023,2024,1994.2922744928762,2023_480661_2145978,BCFC002 | BFCF001,radar fijo
2024,2024_480655_2146016,480654.65082818404,2146016.06310946,1,031-SSC-MIH-FC-124.246,radar fijo,General José Morán,Gral. Benjamin Hill,2023,2024,0,2023_480655_2146016,031-SSC-MIH-FC-124.246,radar fijo
2024,2024_480820_2150476,480820.1022286831,2150475.88811438,1,051-SSC-MIH-FC-119.150,radar fijo,Calz. Gral. Mariano Escobedo,Lago Como,2023,2024,59.983333813879895,2023_480852_2150425,JFCF035,radar fijo
2024,2024_481012_2139170,481012.2019732181,2139170.253907352,1,050-SSC-COY-FC-119.142,radar fijo,Av. Miguel Ángel De Quevedo,Oxtopulco,2023,2024,84.10898788710696,2023_481081_2139219,BFCF007 | BFCF008 | BFCF021,radar fijo
2024,2024_481500_2147679,481500.45750887337,2147678.519914985,1,074-SSC-MIH-EV-143.206,radar fijo,Lieja,Cto. Interior Mtro. José Vasconcelos,2023,2024,346.41770868914097,2023_481774_2147466,003-SSC-CUH-FC-124.22,radar fijo
2024,2024_481774_2147466,481774.2660470466,2147466.307490003,1,003-SSC-CUH-FC-124.22,radar fijo,Burdeos,Leija,2023,2024,0,2023_481774_2147466,003-SSC-CUH-FC-124.22,radar fijo
2024,2024_482418_2149578,482417.5325860883,2149578.300009813,1,064-SSC-MIH-EV-119.254,radar fijo,Nezahualpilli,Nopaltzin,2023,2024,397.83916525976184,2023_482638_2149909,,radar móvil
2024,2024_482790_2150966,482790.27067431953,2150965.6152829835,1,071-SSC-CUH-EV-143.182,radar fijo,Eligio Ancona,Segunda Cda. De La Séptima Del Nogal,2023,2024,32.38601964250718,2023_482792_2150998,VVEF009 ,radar fijo
2024,2024_483247_2150326,483247.36544372834,2150326.437202495,1,062-SSC-CUH-EV-119.238,radar fijo,Sabino,Naranjo,2023,2024,6.125036727868692,2023_483252_2150323,VVEF001 ,radar fijo
2024,2024_483259_2153236,483258.58781177,2153236.377825999,1,023-SSC-AZC-FC-124.182,radar fijo,Calle C,Calle B,2023,2024,0,2023_483259_2153236,023-SSC-AZC-FC-124.182,radar fijo
2024,2024_483875_2150238,483875.10830270936,2150237.8741932423,1,043-SSC-CUH-FC-119.86,radar fijo,Av. Insurgentes Norte,Dr. Mariano Azuela,2023,2024,364.4449641641296,2023_483655_2149947,,radar móvil
2024,2024_483921_2150175,483921.3423978433,2150174.8710980285,1,047-SSC-CUH-FC-119.118,radar fijo,Eje 1 Norte Mosqueta,Carlos J. Meneses,2023,2024,350.1310900425378,2023_483655_2149947,,radar móvil
2024,2024_484082_2157036,484082.4456469119,2157035.7375691184,1,029-SSC-GAM-FC-124.230,radar fijo,Margarita Maza De Jaurez,Av. Miguel Othon De Mendizabal Ote,2023,2024,0,2023_484082_2157036,029-SSC-GAM-FC-124.230,radar fijo
2024,2024_484215_2155548,484214.5770330613,2155547.908276803,1,034-SSC-GAM-EV-119.14,radar fijo,Norte 31-A,Norte 23-A,2023,2024,0,2023_484215_2155548,034-SSC-GAM-EV-119.14,radar fijo
2024,2024_484293_2149135,484293.4171329021,2149135.3514153054,1,011-SSC-CUH-FC-124.86,radar fijo,Ignacio Mariscal,Tomas Alva Edison,2023,2024,0,2023_484293_2149135,011-SSC-CUH-FC-124.86,radar fijo
2024,2024_484332_2145868,484331.8103208679,2145868.2153865932,1,046-SSC-CUH-FC-119.110,radar fijo,C. Dr. José María Vértiz,Dr. Andrade,2023,2024,25.213990495820017,2023_484311_2145854,BFCF003 | BFCF017 | BFCF018,radar fijo
2024,2024_484662_2151353,484661.7920169273,2151353.495856433,1,066-SSC-CUH-EV-143.142,radar fijo,Calz. Gral. Ignacio Zaragoza,Guerrero,2023,2024,23.523130932981953,2023_484638_2151351,VVEF006,radar fijo
2024,2024_484813_2145756,484812.7881259865,2145755.9242155706,1,009-SSC-CUH-EV-124.70,radar fijo,Jose Peon Contreras,Toribio Medina,2023,2024,0,2023_484813_2145756,009-SSC-CUH-EV-124.70,radar fijo
2024,2024_484862_2150049,484861.8853962574,2150048.6880166405,1,073-SSC-CUH-EV-143.198,radar fijo,Soto,7A C. De Zarco,2023,2024,15.568397977157764,2023_484877_2150049,VVEF008,radar fijo
2024,2024_484945_2134807,484944.5167967457,2134807.4085839503,1,007-SSC-COY-EV-124.54,radar fijo,Hidalgo ,Tlamanalco,2023,2024,0,2023_484945_2134807,007-SSC-COY-EV-124.54,radar fijo
2024,2024_484953_2154706,484952.7772225956,2154706.261428001,1,033-SSC-GAM-EV-119.6,radar fijo,Boyaca,Salama,2023,2024,0,2023_484953_2154706,033-SSC-GAM-EV-119.6,radar fijo
2024,2024_485099_2148023,485099.3422350452,2148023.456108287,1,058-SSC-CUH-FC-119.206,radar fijo,Eje Central Lázaro Cárdenas,Cjón. Igualdad,2023,2024,13.990650916904817,2023_485107_2148035,JFCF022,radar fijo
2024,2024_485112_2145898,485111.9757094823,2145898.086176029,1,032-SSC-CUH-EV-124.254,radar fijo,Simon Bolivar,Jose Maria Bustillos,2023,2024,0,2023_485112_2145898,032-SSC-CUH-EV-124.254,radar fijo
2024,2024_485262_2149977,485261.51122574264,2149976.853292474,1,045-SSC-CUH-FC-119.102,radar fijo,Av. Paseo De La Reforma,C. De Galeana,2023,2024,42.71526809825151,2023_485304_2149977,BFCF005 | BFCF006 | BFCF016,radar fijo
2024,2024_485357_2152602,485357.1978931763,2152601.5680331606,1,010-SSC-GAM-EV-124.78,radar fijo,Debussy,Meyeber,2023,2024,0,2023_485357_2152602,010-SSC-GAM-EV-124.78,radar fijo
2024,2024_485364_2149991,485363.5933070304,2149990.889688629,1,042-SSC-CUH-FC-119.78,radar fijo,Eje 1 Norte,Jaime Nuno,2023,2024,52.53147908757641,2023_485399_2149952,BFCF019,radar fijo
2024,2024_485482_2136254,485482.4633322804,2136254.121333561,1,006-SSC-COY-EV-124.46,radar fijo,Benito Juarez ,Caliz,2023,2024,0,2023_485482_2136254,006-SSC-COY-EV-124.46,radar fijo
2024,2024_485530_2151127,485530.3417181585,2151126.602875486,1,024-SSC-CUH-FC-124.190,radar fijo,Esq. Eje Central,Florencio Constantino,2023,2024,0,2023_485530_2151127,024-SSC-CUH-FC-124.190,radar fijo
2024,2024_485569_2138521,485569.00433039136,2138520.970767858,1,016-SSC-COY-FC-124.126,radar fijo,Calzada Taxqueña,Cerro San Antonio,2023,2024,0,2023_485569_2138521,016-SSC-COY-FC-124.126,radar fijo
